High,mean_2m,min_2m,max_2m,dewpoint_2m,total_precip,surf_press,mean_sea_press,u_wind,v_wind
2369.08,280.820444,275.5523945,287.5047799,270.8372628,0.001604458,93120.79369,102078.402,1.018366425,0.243622791
2373.09,279.908106,274.6322056,286.7467942,269.2848865,0.002066934,93012.23176,102004.8557,2.286120538,0.847040019
2375.12,279.5699543,274.5812863,285.807344,270.5641277,0.004941546,92640.08105,101710.969,2.75066333,1.414461278
2378.8,280.7315686,276.4925642,286.8422505,273.2110231,0.00223239,92281.92479,101241.059,1.471536012,2.956964516
2383.89,276.0492706,270.5236987,282.9887283,265.6865632,0.00056424,93606.58961,102677.0788,0.549499743,0.391255651
2394.75,276.2987189,270.9551858,282.7821328,266.9540077,0.00083323,93354.07468,102515.9397,1.491524681,-1.000592404
2400.98,279.1314087,274.447837,284.9068939,272.5162652,0.003573363,92655.11992,101793.1528,2.162130118,0.121142418
2367.79,279.1721133,275.4231354,284.3511416,273.5492038,0.00310654,92360.38618,101393.9274,0.803058555,1.813932859
2371.54,276.4055171,271.667268,282.7920584,269.6143112,0.002010965,92419.52478,101463.8017,0.472601167,1.883323836
2367.34,277.8204015,273.4671775,283.340657,271.5325621,0.002228081,92237.86568,101391.6065,0.772732146,-0.498355549
2368.26,280.3987209,276.2184822,286.6682195,274.3290783,0.001767859,92090.06425,101081.43,0.585057057,-0.024441185
2365.13,282.4629466,278.2227115,288.3707869,276.1376895,0.002580023,92372.93016,101275.2659,1.185279792,0.715438846
2366.71,282.6913726,278.1916573,288.6354686,276.0110105,0.004231224,92611.76931,101472.9184,0.975094151,1.497968756
2351.16,279.9786001,274.8314011,287.088574,271.5841059,0.001541117,91912.05252,100729.6657,1.407600856,1.574798158
2351.31,278.1996142,273.1873908,285.1105486,269.6010542,0.002171028,92252.19069,101123.8462,1.477519192,0.8165217
2351.3,277.1476772,272.6002422,283.3373836,270.364262,0.00206443,92595.85071,101583.9417,1.251693938,-0.591896073
2337.58,277.1624045,272.8324438,282.814849,270.7600992,0.002641581,92851.59121,101892.2865,1.023424259,-1.020730251
2331.58,277.4397694,273.1981885,283.0939611,269.7969907,0.001533257,93242.81585,102323.6911,0.785590876,-0.871365755
2319.23,278.5874272,273.5982427,286.0283946,270.6468516,0.002198226,92598.85993,101459.7257,1.608364112,2.205359361
2311.08,275.0572982,270.1138255,282.4032287,268.8212309,0.004404079,92800.08724,101810.5514,1.150663745,0.150190386
2295.91,276.4049387,272.4355454,281.7688282,271.4329448,0.00293729,92323.19997,101380.3597,1.638453059,-0.324020567
2299.4,278.5507867,274.9134366,283.1788831,273.6332366,0.005943642,91959.32435,100927.0105,1.217556055,1.084189949
2296.18,277.6233862,273.7092639,283.3900181,272.14677,0.002626102,92217.82181,101136.4565,0.695048703,1.7395655
2298.31,271.5685057,268.0163418,276.6020679,265.3102126,0.001654424,93288.63506,102494.0405,0.514193979,-0.127912269
2283.97,272.5440404,268.7845543,277.5284273,266.2094123,0.000713907,93290.61608,102532.9153,0.771731111,-0.821806795
2289.14,275.2111851,270.8340604,280.8540309,268.33752,0.000538821,92844.73752,101955.5035,1.167624923,-0.43316123
2279.09,276.1753938,271.3131526,282.5138716,268.356048,0.000909733,92627.18844,101649.131,1.883806357,0.218770277
2286.01,274.8171994,269.6825283,281.4495506,266.8832054,0.0003017,92928.07285,101993.9861,2.22873155,-0.08694663
2299.02,271.6001385,267.9033426,276.3801835,265.4016192,0.000233599,93140.67186,102490.7867,2.505935542,-1.124777937
2300.99,273.0225177,269.4939717,277.5114645,267.7541193,0.000898738,92724.47803,102017.5358,2.425382438,-0.939843438
2299.55,274.4863982,271.0708542,279.1485271,269.8812128,0.00154367,92247.31483,101464.4893,1.588591878,-0.752023938
2284.63,275.5021535,272.2221947,280.0104793,271.2405979,0.002715331,91883.11788,100951.5882,0.894456335,-0.206754142
2271.78,276.796147,273.6236219,280.9514076,272.7977322,0.004419179,91788.4675,100780.8998,0.755691263,-0.087158136
2276.96,278.4634638,275.8554723,282.0554778,275.3422936,0.004289147,91522.67011,100435.5881,0.505737964,1.668557227
2274.33,277.6147986,274.7758662,281.4582607,274.247603,0.004428334,92100.60038,101036.8495,0.65391959,1.701718566
2272.01,276.5664894,273.3714213,281.2637628,272.7658746,0.003907336,92639.39436,101661.0616,1.042012528,1.211989643
2272.08,275.1948472,271.6464848,280.4033005,271.4382122,0.003165777,92876.64657,101999.8193,0.618337334,0.536524401
2278.68,272.161022,268.4977818,277.4634762,267.7089589,0.00137322,93657.04662,102921.7622,-0.162054041,0.011341657
2271.78,274.7582918,270.5662881,279.8848635,270.1212762,0.00261336,92697.04453,101850.4056,1.144701193,1.138135363
2275.32,275.7633099,271.7072531,280.9649259,270.3518709,0.003827994,92227.93338,101262.8331,1.542632548,2.116565165
2279.27,275.4882849,271.40394,280.339384,269.9204341,0.004323813,92380.5136,101404.5723,1.478757956,2.345642436
2275.49,271.7570322,267.7050061,277.4881339,266.2900901,0.00374926,93160.43376,102234.6136,0.50078024,2.141509013
2282.1,264.3335715,260.6752347,269.4665913,259.3095178,0.00154006,92861.66765,102343.9091,1.012926445,-1.02788594
2271.5,267.423298,264.1706616,271.5140999,262.2871138,0.001753823,92567.13222,101924.7956,1.486525423,-0.852186128
2272.82,269.9469911,266.4219354,274.5954244,265.4353557,0.003148229,92637.05788,101939.4166,1.561020715,-0.895661441
2263.88,273.2360933,269.6954084,277.3708102,269.8484629,0.003863623,92684.80335,101965.5417,0.77197133,-0.629759672
2253.58,273.7585601,269.6346109,279.3041259,266.090361,0.001051731,92892.31878,101973.3297,2.022753117,0.167097431
2254.51,275.4023431,271.6057618,280.2655838,268.6009541,0.001665892,93147.88476,102322.781,2.044924219,-0.819305025
2271.31,276.2147001,272.0960755,281.6521083,270.3740974,0.000553946,92884.57012,101971.1816,1.943972586,0.652714622
2273.82,274.7921907,270.345547,281.1329961,269.4041719,0.002351177,93109.29717,102316.1374,1.758716123,0.887762852
2263.79,275.222432,271.8245052,279.9065311,270.6437002,0.002310857,92804.94,101861.7648,0.456899108,1.482853413
2263.18,274.7920942,271.2504134,279.5912917,269.3573384,0.001928725,93184.77408,102319.2391,0.97341855,0.218502253
2271.23,275.079652,270.809223,281.0895282,268.3007658,0.000407504,93166.15528,102249.1658,1.540769666,0.546805368
2272.56,272.3809476,268.1513577,278.9229371,265.0704094,0.001353536,93558.61508,102724.9682,1.486758308,1.048723793
2267.47,267.1840725,262.4625737,274.3803751,260.5392125,0.001179735,93913.24471,103329.7458,1.012971535,0.376387933
2268.05,271.0994716,267.2591047,275.9294694,265.0204262,0.003923106,92515.44812,101617.7416,0.346619109,0.96221121
2272.12,270.3694836,266.7430878,275.0408013,264.2654075,0.00262069,93002.01664,102151.8522,0.908473212,0.068739885
2276.2,271.5224598,268.1413915,275.8017478,266.6718368,0.001738852,93005.51775,102217.9241,1.305768276,-0.579119173
2277.53,272.4001705,268.6239066,277.0588264,267.8257938,0.001113895,92870.58113,102063.6511,1.267782654,-0.137147981
2264.03,273.7697503,269.8568181,278.6581959,269.5585469,0.002800011,92654.22527,101771.9485,1.52378049,0.433172517
2259.8,269.4219537,266.1238734,273.8414033,263.617488,0.001242508,93704.40214,103032.7133,0.829072585,-0.470409463
2251.69,269.2721565,265.9012462,273.6510874,263.8429656,0.00115747,93472.89651,102929.6581,1.050288399,-1.455383276
2241.63,271.3487872,268.4675987,274.9364369,266.5493193,0.000709794,92824.1748,102157.3896,1.412352863,-0.884589251
2212.78,273.6969457,270.3248693,277.9963799,268.6606675,0.004867411,92279.35918,101456.7776,1.07626615,-0.461049529
2209.42,275.7544278,272.0452435,280.5685945,270.9488589,0.004052415,92329.91081,101362.4168,1.040993442,0.501259403
2197.95,275.3107741,271.6551596,279.8060386,269.4158471,0.000621841,92942.00825,102092.4007,0.687887416,-0.490527843
2202.6,276.0647683,272.2004527,280.9314006,269.8843135,0.001644228,92457.69653,101557.9201,1.657578787,-0.135559171
2214.1,277.4012109,273.7174678,281.5850346,271.9453415,0.004105337,92228.78246,101330.7308,1.598345346,-0.18036187
2210.46,278.8383936,275.4142591,282.8911642,273.5031296,0.00419919,91706.10706,100720.7766,1.86320127,0.235978959
2211.14,279.2372773,276.0553734,283.053781,273.5480976,0.005719513,91538.81478,100455.1183,1.588091877,1.527013553
2213.35,278.7192034,274.9419892,284.2220193,272.2975659,0.00134865,93365.4848,102401.0449,0.344165473,0.450646339
2204.72,278.4960504,274.7790335,283.2048108,273.236863,0.003636456,92969.20532,101983.697,0.183775416,0.322718183
2204.8,278.6099979,274.9972141,283.3990977,272.5409018,0.001795181,92774.25866,101742.5543,0.293724927,0.541598032
2198.7,278.161364,274.1273178,283.902258,271.1281903,0.001968872,92711.77409,101611.3258,0.443699334,0.80451502
2189.89,280.1534145,275.1223738,286.4380883,272.5470393,0.002279048,92907.84506,101995.6076,0.627398219,-0.447728517
2188.06,282.3021696,277.6883219,288.8176275,274.5124757,0.000887415,92317.99001,101229.1349,0.674241879,0.52007528
2179.22,283.5615772,278.0899744,290.9961018,274.981996,0.001185499,92356.66204,101136.4143,1.04563041,1.047689649
2180.84,283.9359878,278.5361076,291.1778188,275.3740954,0.001799909,92723.73961,101517.0809,1.067159807,0.544587313
2171.36,283.0567692,277.5440727,290.443755,275.074622,0.001124159,92934.33658,101768.2211,1.150802873,0.585945385
2165.92,282.9818251,277.727908,289.6145054,275.2316543,0.000131786,93312.03918,102189.9553,0.327369427,-0.752254027
2182.3,283.5719486,277.9818077,290.8405159,275.5080378,0.000121549,93312.44799,102166.3596,0.802124317,-0.337691923
2170.1,284.0580249,279.2473165,290.7758321,276.8197936,0.000924789,93415.93886,102279.5162,0.294504,-0.446400982
2146.87,284.4378577,279.700546,290.8800605,277.7267522,0.001083379,93581.69482,102462.0869,-0.15435675,-0.466018955
2132,284.9263161,280.2200983,291.0316067,278.0030582,0.001283124,93350.20188,102199.2142,-0.219768634,0.469239393
2099.07,285.5140735,280.3765006,292.2572028,278.3921119,0.000962078,93535.82545,102394.5125,-0.226910132,-0.463928076
2102.56,286.4484307,281.7004395,292.9669679,279.9718013,0.002287261,93427.46073,102295.5581,0.141918523,-0.124060969
2111.76,286.7077212,282.1355143,292.6285085,280.0094674,0.001147439,93113.78836,101964.0641,-0.014411486,0.959816617
2131.45,286.5874905,281.8037043,292.4618143,279.2493179,0.000764948,92585.99339,101371.9476,0.778759014,1.680115651
2133.25,286.5484712,282.0545737,292.457103,279.8219932,0.002373886,92578.66324,101346.4599,0.741383625,1.732159191
2140.72,287.7373521,283.214744,293.7661847,280.8770317,0.002074197,92887.82748,101635.7584,0.353183285,1.480688084
2147.13,286.7108862,282.1589189,293.2046867,280.0955681,0.002177216,93155.04652,101935.2314,-0.212995809,1.25452201
2145.73,285.943778,281.0976729,292.0908071,279.5051701,0.003403327,93237.21815,102055.9946,-0.593538466,0.703707314
2151.44,285.9794026,281.6648405,291.4516462,279.217102,0.001626579,93199.89694,102006.6717,-0.436530838,0.9488242
2154.79,286.0191644,280.9036688,292.5324974,277.6366805,0.000939672,93153.61924,101947.0799,0.027481688,0.680427947
2142.63,285.3170965,279.9192694,292.2011382,276.1757662,0.002737786,93004.05627,101832.413,0.433059794,-0.097859934
2147.18,285.8372534,280.9524032,292.0905051,277.9730056,0.003126548,93288.97184,102203.4688,-0.063395507,-0.704439745
2148.44,287.4085221,282.5274738,293.2617096,279.7462439,0.000876839,92945.92886,101808.5248,0.650530728,-0.040885249
2144.38,288.7702867,283.9332683,294.3647848,280.6805447,0.001452536,92320.51756,101096.312,1.59040685,1.06896345
2135.61,289.9770396,285.4925405,295.6371938,282.1197578,0.003321744,91992.1337,100674.0175,1.37436638,2.395290408
2149.19,287.3912136,282.658685,294.0508735,278.7117378,0.003680526,92756.7906,101477.3623,0.22515095,2.032392323
2138.19,285.3814868,280.2777238,292.5877754,277.3698653,0.002049429,93062.94363,101878.9469,0.199180422,0.653170866
2145.36,285.8387893,280.0667553,293.1253606,277.5503662,0.00103991,93158.15259,102030.396,0.412140759,0.284688019
2161.56,287.1573892,281.6936235,294.2704511,278.1550552,0.000716948,93122.66402,101932.1,0.202304126,0.761224828
2169.6,287.6901555,282.0459326,294.9373376,277.9531245,0.001188235,93119.52206,101886.3181,-0.003807053,0.732349859
2165.86,286.4911266,281.1249123,293.6393994,278.5731633,0.00369224,93061.61646,101938.5432,0.19926487,-0.504378731
2162.93,287.581202,282.6484083,293.5074555,279.8991083,0.002024365,92848.20996,101684.8982,0.262323358,0.322136887
2163.95,287.9930263,283.0454074,293.8327575,279.8138619,0.002196267,92522.67552,101312.6573,0.60210716,1.039636814
2165.46,288.5541176,283.8917458,294.4181139,280.2911827,0.002804577,92338.55342,101093.2902,0.076115871,1.378880286
2164.41,289.3309804,284.5678138,295.5039011,282.0055252,0.002201332,92500.64104,101219.1411,-0.154231636,1.254499577
2175.3,289.8635886,284.6951411,295.818114,282.2038789,0.002144594,93257.07671,102011.3355,-0.703669728,0.298981391
2172.67,290.261231,284.8367834,296.8515083,281.9789073,0.002465139,93321.97864,102071.9983,-0.951733356,-0.114314458
2172.4,290.6154379,284.5006885,298.0175559,281.2975739,0.001117814,92908.85287,101618.9164,-0.13291184,-0.37925827
2161.13,290.4113317,284.3673005,298.0249037,280.5606517,0.001240818,92882.25687,101603.239,1.088955372,-0.13878205
2158.54,290.2158416,284.5020024,297.2479989,280.5765731,0.002155884,93228.10893,102019.0186,0.58505998,-0.70571089
2173.75,291.6942835,287.0990244,297.423646,284.8281589,0.003190546,92713.31479,101437.5761,-0.464653463,0.876633309
2179.99,292.4680234,287.8351562,298.1978302,285.6138996,0.003884629,92773.32648,101474.8158,-0.690432406,0.574861937
2165.11,293.7276885,288.8214909,299.9023532,285.1685506,0.002124755,92929.6981,101618.0446,-0.580235067,0.448037219
2150.8,294.2605302,288.2515612,301.3728807,283.7129991,0.0009497,92984.67514,101648.8743,0.014924024,0.644651287
2153.61,294.4224138,288.4055787,301.3518075,283.6062604,0.002192871,92815.7305,101476.7488,0.930084384,0.741357317
2146.48,292.2706391,286.7101939,298.9283816,283.3974565,0.003235524,92913.83208,101633.0876,0.00813381,0.436375236
2151.31,291.941148,286.4424294,298.5616366,283.7293212,0.001529478,93048.00521,101784.8703,-0.292148448,0.487064489
2141.33,291.1248735,285.940325,297.6394092,283.8618753,0.00177958,93070.1895,101824.2119,-0.272857406,0.493259616
2150.47,290.9812751,285.9295564,297.3859345,283.0732079,0.001747134,92938.35548,101700.301,-0.385633199,0.235530663
2163.3,292.4506208,286.9608631,299.7446841,282.4870184,0.001145862,92820.29421,101517.3277,0.185010468,0.455405147
2169.08,294.399849,288.9841785,300.8532275,284.733976,0.002598471,92807.38809,101498.6777,0.957300912,0.290228241
2184.94,295.0352452,289.6449481,301.1414649,285.9157348,0.002275245,92787.7311,101459.7236,1.392903561,1.130622671
2187.87,294.6797483,289.7551475,300.6620579,286.2803252,0.003016839,92902.16427,101584.8139,0.558045627,1.251601148
2186.57,294.2492783,288.937863,300.6445265,285.2592498,0.002009128,92827.53901,101503.3172,0.364676898,1.351668681
2184.87,294.0877867,289.0565926,299.7589174,285.2607768,0.003111596,92857.33903,101518.0676,-0.55698007,0.585099071
2173.56,295.3719481,290.3308232,300.9261059,286.1526717,0.00172392,92872.95018,101518.6399,-0.57337312,0.166980052
2173.79,295.9893507,290.525782,301.8165483,286.261279,0.002097173,92929.43244,101570.4067,-0.628041698,0.148882712
2182.27,296.1297945,290.4430237,302.3294919,286.0785113,0.002031775,93113.82655,101771.5374,-0.832575406,-0.021932378
2183.48,296.1911985,290.4975055,302.7574016,286.6174411,0.002215894,93161.39203,101828.1864,-0.796802694,-0.034730313
2187.94,294.5086242,289.1863903,300.5291,285.7297514,0.002311221,92959.85219,101653.0038,0.044091322,0.36054095
2179,294.7247677,289.3385068,300.7051061,285.3716136,0.002081586,93046.63315,101753.8573,0.540257706,0.182992526
2186.66,295.176606,289.8228454,301.6477187,285.5164506,0.002209529,93077.72466,101771.718,0.816256731,0.674512262
2193.42,295.2122287,289.498642,301.8965813,284.8298412,0.00104578,92944.57997,101597.0908,0.758785622,1.44280215
2185.15,295.1456502,289.2166142,301.8908054,284.190001,0.001617696,92729.4931,101343.7858,0.716484134,1.266465644
2185,295.6627104,290.7756769,301.6411793,286.9534496,0.003869293,92764.71425,101418.3496,0.412400175,-0.045770631
2187.03,297.0370588,291.8056695,303.3185028,287.0342584,0.002402094,92904.7759,101526.5835,0.216531498,0.647027109
2183.08,297.4414072,291.542486,303.601672,286.2849049,0.002668807,92991.00093,101600.2854,0.103075605,0.896237061
2186.24,297.0775239,291.1541008,303.4900283,286.0296775,0.003946415,93019.08699,101636.0694,-0.058433918,0.736766879
2193.81,296.9800025,291.2149534,303.0648598,285.7448498,0.003464855,92956.10099,101569.2289,-0.086260132,0.6122157
2186.28,297.499386,292.1152705,303.4989308,287.7895585,0.004224874,92751.93534,101389.0742,0.570167209,0.156403507
2188.45,297.6722047,292.4567094,303.7473244,288.2410896,0.003371725,92796.66244,101427.0541,0.383338771,1.052881932
2183.41,297.3129302,292.0319475,303.415402,288.0398545,0.002968365,92750.05878,101369.9643,-0.15320552,1.568305632
2187.66,296.8996339,291.3764429,303.3465847,286.6498447,0.001659402,92610.12663,101206.3814,-0.056910922,1.335979077
2185.44,296.5186502,290.9114938,302.6858163,286.2538777,0.002147835,92601.23182,101205.4365,-0.131974493,1.053063725
2182.87,297.0376461,291.5557603,303.3052378,286.9876442,0.002638345,92708.85488,101329.448,0.113892278,0.54534027
2168.19,297.5223036,291.8652079,304.1558505,286.9585658,0.002324475,92767.71747,101398.9972,0.343968268,0.693818876
2163.79,298.041486,292.2946276,304.7410052,287.5278208,0.001678356,92908.91426,101526.8084,0.1649039,1.030651346
2170.2,298.0909408,292.1903966,304.4437599,287.4189015,0.002217541,92960.83595,101568.9204,0.036405968,0.889807517
2178.29,297.8591862,292.0042516,304.1506574,287.5721103,0.002351422,92799.78541,101397.2127,0.096108576,1.149762901
2177.09,297.9317143,292.0615107,304.0396744,287.0826364,0.002510963,92804.09346,101395.0235,0.07326165,0.087730326
2172.85,298.1081897,292.4520251,304.2108382,287.3685319,0.003383792,92843.39923,101441.636,0.008685231,-0.004991044
2174.98,298.4104224,292.4963802,304.7705957,287.6985909,0.002937407,92847.08159,101444.3028,0.033562789,0.159541859
2173.54,298.9348642,293.0576451,305.2141663,287.5480166,0.00186216,92839.27661,101426.59,0.033537489,0.328760781
2173.71,298.9606092,292.4849542,305.6600727,286.7631002,0.001829673,92837.87113,101427.9009,0.215416137,0.599596894
2175.11,299.875693,293.5609898,306.4084631,287.3432105,0.001337128,92951.18818,101539.2941,0.609373289,1.100840427
2174.56,299.4600907,292.7086477,306.2153961,287.2491609,0.000949551,93030.24643,101629.0665,0.46961685,1.241782083
2175.63,298.469037,292.1433548,305.0320309,287.197079,0.000709082,93107.50274,101721.956,0.193969805,1.410975899
2164.63,298.0465609,292.2039753,304.009294,287.4366996,0.001052312,93152.54838,101780.2443,0.046884897,1.378060492
2168.35,297.923318,292.2054356,303.9589482,286.9624692,0.001466498,93050.5798,101667.6547,0.193692597,1.550212329
2169.05,296.6878143,290.740421,303.2103725,284.8014726,0.001546892,92867.70141,101489.6844,0.53920593,0.397661883
2168.99,297.3314914,291.2412653,303.8007609,285.0968557,0.001958971,92842.95874,101472.8703,1.229242593,0.516517857
2156.45,297.3340013,291.3483762,303.7996468,285.180652,0.001425806,92714.2229,101335.528,1.523629389,1.271183281
2155.4,296.5445074,290.4051627,303.018469,284.4420392,0.002176761,92521.33873,101135.0357,1.481262047,1.718751227
2143.16,296.0932739,290.5763124,302.5816895,285.2123404,0.002696627,92492.08113,101121.2036,0.936471991,1.719232019
2131.71,297.2303695,291.5832478,303.364864,286.512093,0.002473235,92606.37542,101209.7206,0.944184122,1.074188462
2109.08,296.8749346,291.1609132,303.1528501,285.9197237,0.003332531,92500.56768,101108.4807,1.094784202,1.292552699
2100.72,297.2611124,291.5950962,303.3518185,285.9025073,0.002341463,92529.39874,101126.6257,1.223458971,1.350737715
2095.05,297.4807715,291.7867083,303.7054224,286.0581292,0.001833927,92552.43938,101148.9038,1.520418289,1.278048944
2108.71,295.4147844,289.6753503,301.5022037,286.1430665,0.002659099,92872.94113,101529.0997,-0.198994659,0.466940564
2098.94,296.2799723,290.4483307,302.5491562,285.8886287,0.001922023,92886.31221,101523.3132,-0.106408266,0.055860842
2073.13,296.6534408,290.388968,303.0940731,285.4282021,0.001779507,92973.56188,101601.2502,-0.050478936,-0.048294313
2036.09,297.1611387,291.1909521,303.4790081,285.7799431,0.001910739,93124.73998,101760.787,-0.229719293,-0.126212311
2031.45,297.2214113,290.9805357,304.0935531,285.5188277,0.001769049,93140.68842,101790.7673,0.207686967,0.015409357
2103.81,296.7510155,290.652954,303.5015417,284.8082555,0.001615276,92780.28077,101395.0389,0.576978661,1.236285917
2113.32,297.1519052,290.9403594,303.6842485,284.6488495,0.002276812,92753.40395,101359.4133,0.609783631,0.997236612
2099.71,297.2302817,290.8574819,304.0374552,284.100522,0.001386665,92708.36532,101311.0122,1.040053583,0.841621956
2093.66,297.5230762,291.0027425,304.4557537,284.2455852,0.001093954,92992.85225,101606.2824,1.051576965,0.968586764
2100.66,297.1886373,290.4989162,304.3259729,283.8661213,0.000482826,93291.16135,101943.9401,0.479841739,0.719525813
2078.2,295.6167862,289.2304732,302.4841205,283.8000844,0.001809458,92708.86586,101373.6298,0.103946095,0.397102927
2079.62,294.9389794,289.2697918,301.4608764,284.0606254,0.002012264,92420.60934,101069.6613,0.767491983,1.420163954
2085.65,294.4716976,288.7271192,300.9773081,283.9385933,0.002913138,92365.59565,101005.3013,0.749084493,1.508334038
2081.3,294.0792783,288.7368917,300.5808716,284.2770974,0.003466038,92402.78028,101057.9211,0.633685396,1.218956978
2098.12,294.2845219,288.7734451,300.3638816,284.4672425,0.002365779,92771.42155,101450.208,0.503505058,0.49850361
2109.57,296.0061719,289.6174535,302.6974535,284.0862862,0.001313851,92566.1503,101164.9467,0.470892139,1.31067311
2117.64,295.396249,288.889647,302.2486651,283.1492903,0.000763536,92458.41794,101045.9688,0.630660158,1.201197047
2120.55,294.9526532,288.2309231,301.8396906,282.7733895,0.000740685,92412.7473,101003.0924,0.636618089,0.55380377
2119.22,294.9744076,288.5735098,301.7267997,283.0328975,0.00136971,92346.3968,100944.6055,0.593761008,-0.05962185
2113.36,295.3266737,288.9037121,302.0453074,283.4165135,0.002346963,92382.44004,100982.8903,0.779626056,-0.261083006
2104.07,294.2817449,288.4373794,300.7352877,283.5342176,0.002903908,92892.67057,101567.5567,0.543507469,0.136022517
2105.26,293.3677359,287.7349731,299.7957066,283.2034624,0.00296887,92804.21624,101477.518,0.510381274,0.529683337
2100.97,292.7155611,287.0349828,299.001422,282.8975987,0.002866367,92690.40903,101384.9175,0.329271561,-0.082730541
2103.48,292.624557,286.7857185,298.949428,282.8423863,0.003391923,92648.95412,101353.4227,0.420104297,-0.178335276
2099.06,291.15656,285.995099,296.8778882,282.8607502,0.004111841,92458.74509,101176.9548,0.399054191,0.769620572
2094.3,291.7571617,286.5647266,297.5789256,283.1571511,0.002756308,92639.66313,101358.0263,0.896709359,1.208376467
2094.73,291.5583593,285.9962792,297.6240375,282.4498127,0.003089203,92672.91623,101390.2638,0.609071664,1.458771871
2079.67,290.9600349,285.0722074,297.2461078,281.1210084,0.001792574,92461.61176,101159.2759,0.596937209,1.424880743
2055.58,290.1134732,283.9604275,296.3598156,279.8780957,0.002252401,92355.0602,101070.4049,0.775986071,1.397591236
2058.35,288.8734432,283.860152,295.0592624,280.4346009,0.003097386,92531.49714,101236.7984,-0.597930005,1.336744089
2044.21,288.5735194,283.1400847,295.1769472,280.0158001,0.003087156,92716.34809,101445.7906,-0.113155663,0.819573963
2060.61,287.8900772,282.4802277,293.9589367,279.8787417,0.002230344,93052.49393,101849.1008,-0.611275978,-0.396604963
2065.69,287.207515,282.3882114,293.2141005,279.6700127,0.004037476,93019.21025,101839.7789,-0.828849983,-0.460433742
2071.88,286.4160673,281.7807899,292.1984279,277.7918669,0.003200083,92751.56332,101544.3384,0.262525368,0.260591271
2066.79,289.324382,283.4260937,296.09511,279.1275454,0.001803474,92993.22934,101772.475,1.013153882,-0.277389726
2073.99,289.4540621,283.4859754,296.4239432,279.8407585,0.002068279,93035.24888,101831.9839,0.830449288,0.051347872
2083.29,288.7236675,283.0894413,295.123937,279.8660986,0.002501462,92890.5516,101716.2027,0.503853464,0.374743629
2084.87,288.3072152,283.2466909,294.5646211,279.8601325,0.00396803,92523.17008,101304.8315,0.339559111,0.808787549
2064.15,288.2340509,283.3787077,294.6369164,279.5936814,0.003375379,92189.19699,100902.9715,0.669478668,1.225403395
2057.72,289.4337329,283.3034563,297.0677289,278.6401813,0.001669708,92477.07822,101168.792,0.13367921,0.029254074
2060.23,288.7212708,282.1739786,295.8544757,277.2478078,0.001234145,92490.97511,101186.3163,0.283130764,-0.047390956
2060.3,288.3206584,282.0264027,295.0926707,277.718083,0.001453601,92620.1309,101360.9607,0.587146519,-0.503897287
2077.18,287.3868124,281.232369,294.1778186,278.2231028,0.001724381,92781.52789,101564.9524,0.688257821,-0.463397158
2083.42,286.0549308,280.6713785,292.6453681,278.4176301,0.002662395,92932.80695,101792.8957,-0.007691369,-0.594234107
2073.85,284.7704562,280.7155446,289.985025,278.1283817,0.004197936,92581.79857,101456.1101,-0.489698646,-0.33143744
2099.3,284.66376,280.3822998,289.8457381,277.1333726,0.003386171,92333.85619,101189.2821,-0.385375156,-0.390583636
2099.89,284.8701535,280.3684776,290.0880649,277.357054,0.005753834,92185.09593,101029.599,0.033578055,-0.216619321
2096.87,285.861222,281.4457479,291.5551748,278.1784256,0.003302084,92179.76923,101012.3955,0.265499764,0.29193686
2089.37,286.4925917,281.5736234,292.4555653,277.9101782,0.003118929,92174.062,100960.114,0.631449828,0.814744292
2094.32,288.417279,282.6832191,295.0683284,278.4156385,0.00267075,92609.66519,101325.6678,0.012487425,0.97272397
2103.78,288.3597973,282.1786321,295.3967727,277.9890898,0.002150482,92668.84834,101405.704,0.119288358,0.455176617
2111.05,287.5569276,281.6606112,294.4316931,277.44225,0.002679534,92854.90475,101630.6011,-0.219927035,0.207541471
2104.05,286.4913602,280.83222,293.2568403,277.4859925,0.002727444,93175.11085,102034.8376,-0.323526525,-0.25280152
2094.66,286.1215406,280.1110562,292.6217775,276.5375137,0.004541585,93432.50966,102352.6324,-0.761964407,-0.726893127
2083.22,285.4021192,280.3067624,291.8432221,276.1935917,0.002468588,92615.91894,101442.8137,-0.640900756,0.899880954
2087.84,285.5495513,279.9491081,292.1318439,276.33463,0.002516004,92712.83,101498.531,-0.418779977,1.263963897
2083.18,284.358387,278.8382034,291.1072176,275.7239045,0.00223137,93056.16176,101895.5842,-0.212508699,0.648121506
2065.05,283.8731991,278.664261,290.4177898,275.6708152,0.003154991,93029.97424,101882.5997,0.241791511,0.320220688
2062.93,283.6564108,278.5620318,290.1724889,276.0454408,0.004134759,92712.53076,101569.821,0.749166242,0.536332208
2060.63,283.5331646,277.8289696,289.945102,272.4199587,0.001236718,92661.13787,101485.6867,0.866858252,-0.788585706
2063.01,284.9021948,278.9773178,291.3881571,273.2686275,0.002381963,92592.53303,101410.4703,1.49538207,-0.81406128
2067.33,283.5619073,277.5726044,291.1425572,271.3100445,0.001542088,92980.01158,101889.6232,1.238842607,-0.179805099
2062.5,282.9299522,276.7576112,290.3503658,270.7670236,0.000763343,93200.77359,102107.5292,0.806715992,0.273819654
2074.02,283.9424056,277.2227299,292.1386634,272.109375,0.00108539,92938.64622,101778.8592,0.851723524,0.287352079
